,pred,actual
361,-4.453889180389267,False
362,-3.9988909900878187,False
363,-5.230569684994606,False
364,-6.392939721608272,False
365,-3.864806662494149,False
366,-4.437995311000083,False
367,-3.438288365455209,False
368,-2.507406697005117,False
369,-4.145565806958613,False
370,-3.712658298995576,False
371,-5.944477654902544,False
372,-3.9258465371655595,False
373,-1.4904434522711016,True
374,-4.878019610302093,False
375,-6.295447445391686,False
376,-5.183624883606187,False
377,-4.672857104491589,False
378,-4.495851702234102,False
379,-2.7923891358336963,False
380,-2.7312282705434363,False
381,-5.2368822219241515,False
382,-4.5080978278884265,False
383,-4.74173554564177,False
384,-4.275777470338911,False
385,-5.211300164034991,False
386,-4.280647089050382,False
387,-4.3775746518539265,False
388,-3.866475491936109,False
389,-5.244219440833967,False
390,-6.002198425198843,False
391,-3.171091693165047,False
392,-4.6962562414146305,False
393,-5.5219606783517055,False
394,-3.1605398819446915,False
395,-5.819518076884948,False
396,-5.170778756831279,False
397,-5.687599648548906,False
398,-4.187405758986121,False
399,-5.3615276538065135,False
400,-4.870898968188344,False
401,-3.5730148199683693,False
402,-2.5641700107132115,False
403,-5.576473379376015,False
404,-5.855809947202288,False
405,-3.8347192572586684,False
406,-6.165158747398766,False
407,-3.9695411413889916,False
408,-4.846961388286568,False
409,-5.727447393462639,False
410,-3.742671899086382,False
411,-5.955582579489701,False
412,-4.824833193707316,False
413,-2.7950354151220527,False
414,-3.3654221432219282,False
415,-4.3217493179497275,False
416,-5.861568163410908,False
417,-5.6387040125198675,False
418,-2.8183355287806195,False
419,-3.661855487398838,False
420,-3.701887510048051,False
421,-4.944457707648484,False
422,-4.504753070698982,False
423,-5.03882441849455,False
424,-4.3251508077875265,False
425,-4.84199063128525,False
426,-4.482031239190839,False
427,-8.500321067037008,False
428,-3.1857568941611007,False
429,-4.636271951236609,False
430,-5.5505298140391846,False
431,-3.8801126328206204,False
432,-3.4165588145351498,False
433,-3.1093451194358033,False
434,-5.206936300274056,False
435,-4.814736561321643,False
436,-4.047011273217988,False
437,-3.409403147223471,False
438,-5.477015127447762,False
439,-5.422555327325345,False
440,-2.090738855611553,False
441,-4.806094291968348,False
442,-4.652270412244105,False
443,-3.8243594848300377,False
444,-5.484398175664257,False
445,-5.442738661425032,False
446,-5.013223622142042,False
447,-4.242276978983639,True
448,-3.01532696882333,False
449,-3.793245932737758,False
450,-2.7006171183547103,False
451,-5.575844046833748,False
452,-2.8289776967447144,False
453,-5.852477455288128,False
454,-4.755196969343647,False
455,-1.6660774307239838,False
456,-2.216302155142336,False
457,-3.0543699585851103,False
458,-5.564765827786792,False
459,-3.9481328651351264,False
460,-4.984237030952497,False
461,-3.1318367862422622,False
462,-2.613077338399468,False
463,-3.0444906526162443,False
464,-3.8654675224208432,False
465,-3.9470345931632314,False
466,-5.990405115846594,False
467,-4.6786594323729815,False
468,-2.013232680338568,False
469,-3.603996869816571,False
470,-2.1657075659504152,False
471,-3.7647072492291045,False
472,-3.6219895265451347,False
473,-3.579634856139916,False
474,-3.396751145124241,False
475,-4.04301065992215,False
476,-4.523974638947667,False
477,-5.011751852221606,False
478,-4.215051758998435,False
479,-4.630869505172618,False
480,-6.443669664394449,False
481,-5.043535149350542,False
482,-3.2226602255843675,False
483,-2.726404567109262,False
484,-4.4533907634215755,False
485,-3.1743659359778076,False
486,-2.8183821666140765,False
487,-3.810218947906181,False
488,-3.03494538118822,False
489,-4.101045924121793,False
490,-2.6507859888982885,False
491,-3.182529014482526,False
492,-2.27394808168891,False
493,-3.4212181288343295,False
494,-3.119851265057286,False
495,-6.036628750984036,False
496,-3.6474749793021823,False
497,-4.604811268642509,False
498,-2.743622166316065,False
499,-5.949038078112785,False
500,-3.786316098675936,False
501,-4.61147505695964,False
502,-2.4860609991363374,False
503,-4.739297848882208,False
504,-4.08170930408502,False
505,-3.2986551941474382,False
506,-8.500321067037008,False
507,-2.5576429190028835,False
508,-3.170211678236659,False
509,-6.49273251557733,False
510,-2.70322606179056,False
511,-3.8878223575551107,False
512,-4.874884958883303,False
513,-4.187051081929395,False
514,-4.492355738582836,False
515,-3.5838699600122412,False
516,-4.768468622492084,False
517,-4.9611887592404695,False
518,-5.268509391250474,False
519,-2.0967813703771383,False
520,-3.3118853138449644,False
521,-4.25875238835719,False
522,-4.0330939168703015,False
523,-5.216960928437175,False
524,-4.586773257490446,False
525,-4.6626319949480095,False
526,-4.279385939017452,False
527,-2.879087127513502,False
528,-2.5601945404782906,False
529,-4.532452274118661,False
530,-4.223476543714849,False
531,-4.2823863531874835,False
532,-3.462885597866903,False
533,-2.374341831391481,False
534,-3.6779306001969583,False
535,-6.0843918483212995,False
536,-4.016739360970742,False
537,-5.3171501630030065,False
538,-5.818053671612647,False
539,-6.146611731872822,False
540,-4.791275208870925,False
541,-5.9329222738213945,False
542,-6.100518344739114,False
543,-2.352093891452923,False
544,-3.4329997253554634,False
545,-2.2537199087456568,False
546,-3.7205315872200884,False
547,-6.140148911830275,False
548,-4.96112577310876,False
549,-6.146396092638085,False
550,-4.479697546765658,False
551,-3.0002383686813916,False
552,-2.503727612143023,False
553,-4.282908637379997,False
554,-2.9650051904388657,False
555,-4.469603157798916,False
556,-3.9312783917343777,False
557,-3.6919705846283346,False
558,-4.401407045097725,False
559,-5.427670277954921,False
560,-5.468914800641032,False
561,-5.028740537967408,False
562,-5.462497656074941,False
563,-5.964138067381716,False
564,-4.636107131150391,False
565,-5.023027367874086,False
566,-4.641630916455872,False
567,-6.0675732877822925,False
568,-6.021590047990738,False
569,-5.31094432321238,False
570,-3.0896635549055174,False
571,-3.0055907328124345,False
572,-3.7870082643847214,False
573,-4.649107765703578,False
574,-4.3556430456303,False
575,-4.7331963800788,False
576,-3.046187021326303,False
577,-3.997213898347749,False
578,-4.69905104570954,False
579,-5.9972430525089955,False
580,-4.149494439661773,False
581,-3.1134602564864275,False
582,-2.939698838038037,False
583,-2.4656153864883343,False
584,-6.103584030740054,False
585,-3.665426571598318,False
586,-4.351226792111573,False
587,-2.484704597502962,False
588,-3.1443538579282926,False
589,-6.2569840244708015,False
590,-3.190028298195086,False
591,-4.582676876236162,False
592,-4.28108389231041,False
593,-2.4719723945768806,False
594,-4.433265895659539,False
595,-3.2179610426540437,False
596,-2.6364742140797244,False
597,-3.317785978620856,False
598,-6.215549309154894,False
599,-3.8470792353334486,False
600,-5.652079109346735,False
601,-5.218845862480041,False
602,-6.074447617683809,False
603,-5.163904449645985,False
604,-4.556251505251884,False
605,-3.7945752014069867,False
606,-4.258755003624289,False
607,-3.93454787259077,False
608,-3.758459745916697,False
609,-3.0525433575476324,False
610,-3.9440538061356563,False
611,-2.9845447849292897,False
612,-4.1008356835754896,False
613,-3.0954695707739153,False
614,-3.450472996937725,False
615,-5.250821073572204,False
616,-2.7693964932784985,False
617,-6.0838935687018925,False
618,-6.245923397250934,False
619,-4.3441535090869685,False
620,-6.158004300524912,False
621,-4.2318320054352565,False
622,-3.6130386474351313,False
623,-3.7136774065225,False
624,-3.7658591306873666,False
625,-3.215702055893254,False
626,-5.228668072476401,False
627,-3.801692469089067,False
628,-3.921065308027122,False
629,-4.360836878136794,False
630,-5.378298946626534,False
631,-4.102847484647871,False
632,-3.9170000994687557,False
633,-5.0251070603804635,False
634,-3.851672231675708,False
635,-3.197923826896763,False
636,-3.498678176146756,False
637,-4.411342817213543,False
638,-3.0174024137888393,False
639,-5.541560791213996,False
640,-2.8014881515254384,False
641,-4.597649641763163,False
642,-4.702578978716132,False
643,-4.325936201561362,False
644,-6.464942520036637,False
645,-5.742146496133488,False
646,-2.2589755909609313,False
647,-5.840948936818516,False
648,-2.251648513490667,False
649,-5.4232657924612,False
650,-4.109326212141305,False
651,-5.585289609110351,False
652,-3.149287512045448,False
653,-4.096887190370175,False
654,-4.48572081240839,False
655,-2.601585576700045,False
656,-5.808466955940095,False
657,-4.507142014896326,False
658,-4.373081104918882,False
659,-5.794566381826004,False
660,-6.38847798307775,False
661,-3.9694819171231837,False
662,-5.5175772946415185,False
663,-6.099574611007741,False
664,-3.86904616874897,False
665,-5.473638764211581,False
666,-0.8517420868568946,False
667,-5.590574776232707,False
668,-4.80640351575302,False
669,-3.2906162112910398,False
670,-3.977714675937518,False
671,-1.903661095724229,False
672,-6.855772392617094,False
673,-3.269280296818056,False
674,-4.995250862224363,False
675,-3.922940932067753,False
676,-3.2519927130713118,False
677,-5.348915849730442,False
678,-2.6347499751218892,False
679,-5.0070645129951075,False
680,-3.0874715539057167,False
681,-4.439753139343898,False
682,-2.639822585766456,False
683,-5.7142876029451095,False
684,-5.553976615869372,False
685,-4.722451051971463,False
686,-5.027460114726196,False
687,-4.864262062690416,False
688,-5.622529451148113,False
689,-4.964808651708607,False
690,-2.565786476861324,False
691,-2.485722499831139,False
692,-3.962248335086051,False
693,-4.654132403265573,False
694,-3.073524760982158,False
695,-4.669456674277302,False
696,-4.381617621213276,False
697,-5.7047362344815875,False
698,-4.476555884998122,False
699,-2.9852217193619586,False
700,-4.564620428185485,False
701,-3.90212810848295,False
702,-2.536919760243391,False
703,-6.114473080173932,False
704,-6.372788541805918,False
705,-5.054019783287195,False
706,-4.5193670497008736,False
707,-6.019922982490322,False
708,-4.078336247525686,False
709,-1.8418087744953957,False
710,-1.7847899832489713,False
711,-3.5730810151486114,False
712,-2.5440895970212534,False
713,-4.1721724803816205,False
714,-4.4073167510940685,False
715,-4.919412357478972,False
716,-2.9928113748404646,False
717,-3.686812291892213,False
718,-5.720074021006399,False
719,-4.035405561220729,False
720,-4.904514758231374,False
721,-5.898549368682762,False
722,-2.9301929021388964,True
723,-3.0612309838352796,False
724,-3.8175709640549496,False
725,-3.551004625892636,False
726,-3.6103269337676265,False
727,-5.299611195227959,False
728,-3.591890178998985,False
729,-3.8923145702355186,False
730,-3.0718551436876247,False
731,-4.044250111073535,False
732,-5.949745893538394,False
733,-5.107177084610741,False
734,-5.416505602325929,False
735,-2.7657002442723027,False
736,-4.350072851025655,False
737,-6.268686742899314,False
738,-3.332877126629893,False
739,-4.723123465050145,False
740,-4.4417048386449025,False
741,-4.041372666926636,False
742,-4.727810753635302,False
743,-3.418914809667081,False
744,-5.40669943469465,False
745,-4.342339340811626,False
746,-3.2037721928133287,False
747,-4.859698334209864,False
748,-5.388090034390715,False
749,-2.11735697385231,False
750,-3.575406944813592,False
751,-5.9814947047453995,False
752,-4.992481047549763,False
753,-4.350736719852323,False
754,-5.811758433181993,False
755,-2.9620242165428734,False
756,-3.737826352668992,False
757,-4.401012765966671,False
758,-2.5523575164340997,False
759,-4.58596156402039,False
760,-6.107681629262294,False
761,-2.81245428881994,False
762,-4.381925569284411,False
763,-5.972927804603197,False
764,-3.173354740343748,False
765,-2.523698663472392,False
766,-4.667963093781654,False
767,-3.9364892153627293,False
768,-2.1971565195448113,False
769,-4.650018986521776,False
770,-3.996609263744523,False
771,-3.320998103072813,False
772,-3.4916355979112987,True
773,-5.232028832553878,False
774,-6.206953356200154,False
775,-4.972623455664869,False
776,-4.312362265177923,False
777,-4.58016159985945,False
778,-2.2293847456362705,False
779,-5.604880690122374,False
780,-5.591829348178958,False
781,-5.358865893196434,False
782,-5.529769628146689,False
783,-6.197511202502048,False
784,-5.229745029906814,False
785,-2.8562410480179166,False
786,-4.089130602098723,False
787,-4.477850507112694,False
788,-4.432758514156015,False
789,-3.6549394593455404,False
790,-5.313735434994575,False
791,-6.177712740636281,False
792,-6.260360316956029,False
793,-4.286478236810153,False
794,-6.0695074547387735,False
795,-5.525215356512543,False
796,-4.374448495718797,False
797,-3.111132994138342,False
798,-5.0273493673292045,False
799,-4.2433657845516235,False
800,-1.979925406113573,False
801,-4.992447529163144,False
802,-4.26983869252647,False
803,-4.952270928724207,False
804,-4.627366291174432,False
805,-1.994461550163948,False
806,-5.15805413936343,False
807,-6.127728163958332,False
808,-5.271890458846889,False
809,-7.2984947972361365,False
810,-5.61156117303846,False
811,-1.881181934514456,False
812,-3.4198442126129978,False
813,-3.827294941338727,False
814,-3.562549607592772,False
815,-3.4936441973750147,False
816,-5.932471401086978,False
817,-4.670573253896287,False
818,-4.664499600961934,False
819,-4.271281412126081,False
820,-3.5319679256800294,False
821,-5.028740537967408,False
822,-6.167806055522413,False
823,-4.538986740426099,False
824,-4.631346143115605,False
825,-3.425027031630525,False
826,-5.064865795485871,False
827,-2.097067144516239,False
828,-3.585059378740818,False
829,-6.188449773177034,False
830,-5.111201919531338,False
831,-3.5692484494312593,False
832,-3.2708885070239875,False
833,-5.101194709134349,False
834,-4.26762042653841,False
835,-5.827445495813828,False
836,-2.5384623325277897,False
837,-4.70530051577515,False
838,-4.6813137088952335,False
839,-2.4556270478924374,False
840,-5.816830667701382,False
841,-3.6862380908134558,False
842,-6.019167440638913,False
843,-3.782203788683317,False
844,-4.7550848395630325,False
845,-3.9171268355856657,False
846,-3.9805508067353594,False
847,-5.842891727847066,False
848,-4.240377664437624,False
849,-4.5899567434192665,False
850,-5.061605015607886,False
851,-3.783748471439846,False
852,-3.7071572403780326,False
853,-3.6241631685777445,False
854,-5.115777754866249,False
855,-3.2925904173736966,False
856,-5.3849918287257275,False
857,-3.6094572499074795,False
858,-2.3649157215794028,False
859,-5.061357073064203,False
860,-5.892851980800471,False
861,-3.5143841892287595,False
862,-5.11459606099097,False
863,-6.348328767297987,False
864,-3.6527934544251695,False
865,-5.570626475753179,False
866,-4.891796244591767,False
867,-2.880470841942695,False
868,-2.893521512525715,True
869,-2.850062603389067,False
870,-3.6828730766583404,False
871,-4.004102028236106,False
872,-5.138932913546109,False
873,-3.9784264123219977,False
874,-2.9784952719465085,False
875,-3.439977536854907,False
876,-2.4064060425823754,False
877,-4.641255611763787,False
878,-4.106715480790185,False
879,-4.57310829636425,False
880,-4.496040418904041,False
881,-3.601670421662457,False
882,-3.7044336787335816,False
883,-6.166652324717976,False
884,-4.895575877434124,False
885,-4.324874640782363,False
886,-3.199741748840447,False
887,-4.353164623573742,False
888,-2.6839269546499125,False
889,-4.068124882183305,False
890,-5.87916422020946,False
891,-4.268172672779822,False
892,-3.0190392827954105,False
893,-5.0020389617759395,False
894,-4.593214072993119,False
895,-5.018408441527376,False
896,-3.0373754279849283,False
897,-2.3464739503520318,False
898,-2.9535163703212213,False
899,-4.582487382057536,False
900,-3.4151103678089747,False
901,-4.306224604968749,False
902,-3.0709206083603844,False
903,-5.896980611138629,False
904,-5.250285479820292,False
905,-4.899597425647603,False
906,-3.5110278933217236,False
907,-4.538689688373932,False
908,-1.1587877001381335,True
909,-4.423898802237666,False
910,-4.05227675687192,False
911,-3.7202726173498206,False
912,-4.344950039310094,False
913,-6.155448265787593,False
914,-3.4211679575043337,False
915,-5.014993377263128,False
916,-4.060946215869572,False
917,-2.5237445051855207,False
918,-2.9088949121121304,False
919,-4.538396280952945,False
920,-6.155029512146289,False
921,-4.0359927592484794,False
922,-7.228542606943561,False
923,-4.882192877208446,False
924,-4.486789059713846,False
925,-4.553919864481525,False
926,-4.7575789413720955,False
927,-5.906905639745966,False
928,-5.877298434511596,False
929,-4.992079172333122,False
930,-2.0604588997338444,False
931,-3.3856688887077957,False
932,-5.210998779577167,False
933,-4.793484941299457,False
934,-5.256675893359399,False
935,-5.680324149925112,False
936,-3.71361001902852,False
937,-4.021980975637176,False
938,-5.047052434698035,False
939,-3.877073080574365,False
940,-6.120199154190442,False
941,-4.633115049511876,False
942,-5.1300957766195445,False
943,-5.147014972280379,False
944,-4.52467713937158,False
945,-3.2780742215508565,False
946,-3.6775984841769667,False
947,-5.0892733149625915,False
948,-4.00175571598929,False
949,-3.8380366084692077,False
950,-5.519088116901985,False
951,-4.28814986138555,False
952,-4.8245178827897455,False
953,-3.652177316229297,False
954,-5.341833963736061,False
955,-3.1588445624452506,False
956,-6.425726059055237,False
957,-3.064927793235496,False
958,-4.158672228496201,False
959,-4.035978318114105,False
960,-3.612740957987478,False
961,-3.688820704708383,False
962,-6.403927650257096,False
963,-5.87178217117217,False
964,-3.970727377524143,False
965,-4.622423168915756,False
966,-4.961812464151089,False
967,-4.0147537800950435,False
968,-5.849357689686203,False
969,-2.2390690476732327,False
970,-3.616327657501839,False
971,-3.17678544343941,False
972,-2.9075798664132293,False
973,-6.064606047489112,False
974,-4.372180045072111,False
975,-3.9317444151019734,False
976,-5.191718373506314,False
977,-3.849477069402952,False
978,-3.366891203417131,False
979,-5.8039198217897345,False
980,-4.501506532278844,False
981,-4.2646487526596415,False
982,-5.766047892226027,False
983,-6.277662469573232,False
984,-2.915827792700375,False
985,-5.7678106322218445,False
986,-5.557482419600708,False
987,-4.932638701624414,False
988,-3.13578782081458,False
989,-4.155672876986435,False
990,-3.5313538636613178,False
991,-3.6524462736044274,False
992,-3.5907630835883584,False
993,-3.6655828533491364,False
994,-4.288787055723307,False
995,-3.8510329353861392,False
996,-5.147998455271798,False
997,-4.594941658791328,False
998,-6.114704523925068,False
999,-4.6336526264753894,False
1000,-2.7099235577328336,False
1001,-2.974833062435686,False
1002,-2.8078974553102967,False
1003,-3.237780684655112,False
1004,-2.031958037940783,False
1005,-3.3145957217425877,False
1006,-5.001176014138337,False
1007,-3.55475384604096,False
1008,-3.1222726595523094,False
1009,-2.584000494839894,False
1010,-2.915827792700375,False
1011,-4.487453632937344,False
1012,-5.180732117815066,False
1013,-3.9139410038887053,False
1014,-4.034091657649645,False
1015,-5.4459578699834434,False
1016,-3.448394813057299,False
1017,-2.1998685358659618,False
1018,-5.108485072556741,False
1019,-4.314490811212936,False
1020,-2.829607693165501,False
1021,-5.053747145872615,False
1022,-6.11367103739836,False
1023,-4.833496694181266,False
1024,-4.965848117386563,False
1025,-2.2359273731985105,False
1026,-2.529780672206423,False
1027,-4.160136292762042,True
1028,-5.035816697931834,False
1029,-3.794313888662825,False
1030,-2.106277574251446,False
1031,-5.42200177858853,False
1032,-4.20490989405386,False
1033,-5.852931801818492,False
1034,-2.250219033693343,False
1035,-5.958992192513845,False
1036,-3.751157499568007,False
1037,-3.4147707174878033,False
1038,-4.255940067440603,False
1039,-1.2691863825564167,True
1040,-3.701940699432495,False
1041,-6.111818832662347,False
1042,-3.075886882564324,False
1043,-5.036582704026841,False
1044,-8.500321067037008,False
1045,-5.998297232644594,False
